"","regulator","regulatees","mean_edge_weight"
"64247","ZNF716","ADAMTS3",0.130116070294401
"64248","ZNF716","ADAMTS4",0.228437006973694
"64249","ZNF716","ADAMTS5",0.132611665482725
"64250","ZNF716","ADAMTS6",0.207284658608743
"64251","ZNF716","ADAMTS7",0.152850236682476
"64252","ZNF716","ADAMTS8",0.180835758090938
"64253","ZNF716","ADAMTS9",0.31570196890003
"64254","ZNF716","ADAMTSL1",0.171023869353925
"64255","ZNF716","ADAMTSL2",0.194266046422557
"64256","ZNF716","ADAMTSL5",0.19443307070737
"64257","ZNF716","CCL1",0.185407446121994
"64258","ZNF716","CCL13",0.231947908011161
"64259","ZNF716","CCL14",0.159744749225325
"64260","ZNF716","CCL2",0.235949431876083
"64261","ZNF716","CCL20",0.219558642735996
"64262","ZNF716","CCL24",0.17706349094194
"64263","ZNF716","CCL25",0.193641196721403
"64264","ZNF716","CCL26",0.260154429353431
"64265","ZNF716","CCL28",0.147127464901756
"64266","ZNF716","CCL4",0.24339335098253
"64267","ZNF716","CCL4L2",0.230875804513339
"64268","ZNF716","CCL5",0.295457504254615
"64269","ZNF716","CSF1",0.210442266573972
"64270","ZNF716","CSF2RA",0.244049323752153
"64271","ZNF716","CSF2RB",0.191598159769616
"64272","ZNF716","CSF3R",0.173678909077755
"64273","ZNF716","CXCL1",0.12805718093301
"64274","ZNF716","CXCL10",0.206716152512548
"64275","ZNF716","CXCL12",0.166966563903798
"64276","ZNF716","CXCL14",0.238956613839914
"64277","ZNF716","CXCL2",0.206686463238452
"64278","ZNF716","CXCL3",0.244176630704373
"64279","ZNF716","CXCL8",0.184582155131093
"64280","ZNF716","IFNA14",0.214860844256442
"64281","ZNF716","IFNA2",0.205313760122389
"64282","ZNF716","IFNA5",0.223163782943946
"64283","ZNF716","IFNAR1",0.219911393442514
"64284","ZNF716","IFNAR2",0.226621159328408
"64285","ZNF716","IFNE",0.191018103859732
"64286","ZNF716","IFNG",0.201290134628149
"64287","ZNF716","IFNG-AS1",0.19666792178028
"64288","ZNF716","IFNGR1",0.209557967720746
"64289","ZNF716","IFNGR2",0.227575482225535
"64290","ZNF716","IFNL2",0.165430802016083
"64291","ZNF716","IFNLR1",0.203839962545081
"64292","ZNF716","IL10RA",0.240491666238934
"64293","ZNF716","IL10RB",0.24213969238045
"64294","ZNF716","IL10RB-DT",0.249755789014848
"64295","ZNF716","IL11",0.225010353493135
"64296","ZNF716","IL11RA",0.219481192515838
"64297","ZNF716","IL12A",0.225328567865466
"64298","ZNF716","IL12A-AS1",0.186443246857287
"64299","ZNF716","IL12B",0.181094643120398
"64300","ZNF716","IL12RB1",0.218706537820406
"64301","ZNF716","IL12RB2",0.21379127115913
"64302","ZNF716","IL13RA1",0.262172869409315
"64303","ZNF716","IL13RA2",0.192037894922738
"64304","ZNF716","IL15",0.198421327187747
"64305","ZNF716","IL15RA",0.185800995751935
"64306","ZNF716","IL16",0.200910265288564
"64307","ZNF716","IL17A",0.1446204149895
"64308","ZNF716","IL17B",0.182169974086914
"64309","ZNF716","IL17C",0.234691214880176
"64310","ZNF716","IL17D",0.140916929601218
"64311","ZNF716","IL17RA",0.19161580780655
"64312","ZNF716","IL17RB",0.178446476119256
"64313","ZNF716","IL17RC",0.196134542910808
"64314","ZNF716","IL17RD",0.126107461211352
"64315","ZNF716","IL18",0.267682067873523
"64316","ZNF716","IL18R1",0.197033708578914
"64317","ZNF716","IL18RAP",0.197694292622562
"64318","ZNF716","IL19",0.206002984939393
"64319","ZNF716","IL1B",0.14610558185119
"64320","ZNF716","IL1R1",0.23748051429826
"64321","ZNF716","IL1R2",0.229419602606224
"64322","ZNF716","IL1RAP",0.174292135594673
"64323","ZNF716","IL1RL1",0.187024233585388
"64324","ZNF716","IL1RL2",0.219058100229901
"64325","ZNF716","IL1RN",0.161300635885343
"64326","ZNF716","IL2",0.171108173069438
"64327","ZNF716","IL20",0.235519689286668
"64328","ZNF716","IL20RA",0.144082195018667
"64329","ZNF716","IL20RB",0.216072165851686
"64330","ZNF716","IL20RB-AS1",0.192032052781642
"64331","ZNF716","IL21-AS1",0.185717820365102
"64332","ZNF716","IL21R",0.209714131803513
"64333","ZNF716","IL21R-AS1",0.168669317968425
"64334","ZNF716","IL23R",0.231303576027307
"64335","ZNF716","IL27",0.214155295480394
"64336","ZNF716","IL2RA",0.171537404165755
"64337","ZNF716","IL31RA",0.278703905747817
"64338","ZNF716","IL32",0.237421867447209
"64339","ZNF716","IL34",0.157249810297457
"64340","ZNF716","IL3RA",0.279311868958927
"64341","ZNF716","IL4",0.225199641820787
"64342","ZNF716","IL4I1",0.208012898829674
"64343","ZNF716","IL4R",0.215845610491498
"64344","ZNF716","IL5RA",0.270552564763869
"64345","ZNF716","IL6",0.166039055996901
"64346","ZNF716","IL6R",0.21405716571557
"64347","ZNF716","IL6R-AS1",0.228112988980354
"64348","ZNF716","IL6ST",0.24585020820725
"64349","ZNF716","IL7",0.155367697383318
"64350","ZNF716","IL7R",0.263881795710992
"64351","ZNF716","IMMP1L",0.15213281243035
"64352","ZNF716","IMMP2L",0.163811451615023
"64353","ZNF716","MMP1",0.106571795600154
"64354","ZNF716","MMP11",0.223717712778119
"64355","ZNF716","MMP14",0.18910276484143
"64356","ZNF716","MMP15",0.227654090897508
"64357","ZNF716","MMP17",0.232771722660028
"64358","ZNF716","MMP2",0.194500031243646
"64359","ZNF716","MMP2-AS1",0.187577628882318
"64360","ZNF716","MMP23B",0.141876324977192
"64361","ZNF716","MMP25-AS1",0.182695088572067
"64362","ZNF716","MMP28",0.211051853766205
"64363","ZNF716","MMP3",0.240356276267555
"64364","ZNF716","MMP7",0.18973537095083
"64365","ZNF716","MMP9",0.188165640576213
"64366","ZNF716","NOTCH2",0.212713152431972
"64367","ZNF716","PDGFA",0.188727650308501
"64368","ZNF716","PDGFB",0.139116430112732
"64369","ZNF716","PDGFC",0.182727784013686
"64370","ZNF716","PDGFD",0.212344179758358
"64371","ZNF716","PDGFRA",0.21963705985765
"64372","ZNF716","PDGFRB",0.170815265567926
"64373","ZNF716","PDGFRL",0.162396732380858
"64374","ZNF716","TGFA",0.156839704410478
"64375","ZNF716","TGFB1",0.192571109841425
"64376","ZNF716","TGFB2",0.211353485245945
"64377","ZNF716","TGFB2-AS1",0.216941033861435
"64378","ZNF716","TGFB3",0.181378287460469
"64379","ZNF716","TGFBI",0.208469936560623
"64380","ZNF716","TGFBR1",0.208681211222661
"64381","ZNF716","TGFBR2",0.207082533126189
"64382","ZNF716","TGFBR3",0.20524808186204
"64383","ZNF716","TGFBRAP1",0.169982336684575
"64384","ZNF716","TNF",0.207743746698262
"64385","ZNF716","TNFAIP3",0.210596874988088
"64386","ZNF716","TNFAIP6",0.237242694761446
"64387","ZNF716","TNFAIP8",0.296418792333098
"64388","ZNF716","TNFAIP8L1",0.183844641807914
"64389","ZNF716","TNFAIP8L3",0.157065169902395
"64390","ZNF716","TNFRSF10B",0.178287801333054
"64391","ZNF716","TNFRSF10D",0.170669148037345
"64392","ZNF716","TNFRSF11A",0.189447531424599
"64393","ZNF716","TNFRSF12A",0.155091397625905
"64394","ZNF716","TNFRSF14",0.322416070103995
"64395","ZNF716","TNFRSF14-AS1",0.322416070103995
"64396","ZNF716","TNFRSF18",0.13452535902702
"64397","ZNF716","TNFRSF19",0.170135542523546
"64398","ZNF716","TNFRSF1B",0.140245245360471
"64399","ZNF716","TNFRSF21",0.188612295422354
"64400","ZNF716","TNFRSF8",0.173233654594995
"64401","ZNF716","TNFRSF9",0.184992560697891
"64402","ZNF716","TNFSF10",0.251520314279954
"64403","ZNF716","TNFSF11",0.194686350902287
"64404","ZNF716","TNFSF13B",0.254993737315782
"64405","ZNF716","TNFSF14",0.161319485779669
"64406","ZNF716","TNFSF15",0.186531312015714
"64407","ZNF716","TNFSF4",0.156372197532229
"64408","ZNF716","TNFSF8",0.229241380203892
"64409","ZNF716","TNFSF9",0.182685873429412
"64410","ZNF716","XCL1",0.195366759145369
"64411","ZNF716","XCL2",0.192669158566485
"64412","ZNF727","ADAMTS1",0.205754021542837
"64413","ZNF727","ADAMTS13",0.193934853652773
"64414","ZNF727","ADAMTS16",0.116059224912504
"64415","ZNF727","ADAMTS17",0.175110359576432
"64416","ZNF727","ADAMTS3",0.244863892870386
"64417","ZNF727","ADAMTS5",0.142050564888231
"64418","ZNF727","ADAMTSL2",0.193934853652773
"64419","ZNF727","CCL17",0.211404690263886
"64420","ZNF727","CCL20",0.211042101350836
"64421","ZNF727","CSF2",0.185035589886993
"64422","ZNF727","CSF3",0.231843524144269
"64423","ZNF727","CXCL12",0.111196728528941
"64424","ZNF727","IFNGR1",0.188845707234903
"64425","ZNF727","IL10RA",0.169056352467737
"64426","ZNF727","IL11RA",0.246503340652216
"64427","ZNF727","IL12A",0.181985031879362
"64428","ZNF727","IL12A-AS1",0.255016630065343
"64429","ZNF727","IL12B",0.259435005237521
"64430","ZNF727","IL15",0.336103513822594
"64431","ZNF727","IL15RA",0.410625096945905
"64432","ZNF727","IL17A",0.246045256689551
"64433","ZNF727","IL17B",0.137867814126575
"64434","ZNF727","IL17RA",0.179042799822409
"64435","ZNF727","IL19",0.18245227123593
"64436","ZNF727","IL1RAP",0.138321255363449
"64437","ZNF727","IL23R",0.197523773578462
"64438","ZNF727","IL2RA",0.410625096945905
"64439","ZNF727","IL34",0.191000075254636
"64440","ZNF727","IL4I1",0.465851837794847
"64441","ZNF727","IL6ST",0.124508334779161
"64442","ZNF727","IL7",0.175828672212495
"64443","ZNF727","IL9R",0.211533123566482
"64444","ZNF727","IMMP2L",0.210529957669207
"64445","ZNF727","MMP28",0.255921956460229
"64446","ZNF727","NOTCH2",0.134764006862604
"64447","ZNF727","PDGFD",0.218144708268044
"64448","ZNF727","PDGFRA",0.180133036013684
"64449","ZNF727","PDGFRB",0.238141195706934
"64450","ZNF727","TGFA",0.185839631838462
"64451","ZNF727","TGFB2-AS1",0.130352459397568
"64452","ZNF727","TGFB3",0.171202043294219
"64453","ZNF727","TGFBR1",0.178203194363213
"64454","ZNF727","TGFBR3",0.190330524603915
"64455","ZNF727","TNFRSF19",0.443011944580874
"64456","ZNF727","TNFRSF25",0.196556806144203
"64457","ZNF727","TNFSF10",0.164507062652442
"64458","ZNF727","TNFSF11",0.242394519681854
"64459","ZNF727","TNFSF12",1.01745149354048
"64460","ZNF727","TNFSF13B",0.15247499113937
"64461","ZNF727","TNFSF8",0.145359607506618
"64462","ZNF727","XCL1",0.270777583479304
"64463","ZNF727","XCL2",0.207605394920267
"64464","ZNF730","ADAMTS1",0.18278338722582
"64465","ZNF730","ADAMTS14",0.176423032223191
"64466","ZNF730","ADAMTS15",0.227416738158793
"64467","ZNF730","ADAMTS17",0.242563488988987
"64468","ZNF730","ADAMTS18",0.176367162868557
"64469","ZNF730","ADAMTS2",0.144742459438045
"64470","ZNF730","ADAMTS4",0.225222640616769
"64471","ZNF730","ADAMTS5",0.13064207587722
"64472","ZNF730","ADAMTS6",0.200741065372342
"64473","ZNF730","ADAMTS7",0.245560526737132
"64474","ZNF730","ADAMTS8",0.263861214489655
"64475","ZNF730","ADAMTSL1",0.316227750425336
"64476","ZNF730","ADAMTSL2",0.120128220018708
"64477","ZNF730","ADAMTSL4",0.18752052608828
"64478","ZNF730","ADAMTSL5",0.199532764910008
"64479","ZNF730","CCL1",0.184656702085104
"64480","ZNF730","CCL13",0.201538265157273
"64481","ZNF730","CCL2",0.204437335307864
"64482","ZNF730","CCL22",0.182476375201559
"64483","ZNF730","CCL23",0.332911097126816
"64484","ZNF730","CCL25",0.169786078177163
"64485","ZNF730","CCL26",0.0875789680606124
"64486","ZNF730","CCL27",0.235381243619989
"64487","ZNF730","CCL28",0.161186727304763
"64488","ZNF730","CCL4L2",0.218669088205926
"64489","ZNF730","CCL5",0.219964268812459
"64490","ZNF730","CSF1",0.241108179986323
"64491","ZNF730","CSF1R",0.185989650645663
"64492","ZNF730","CSF2RA",0.217757388660224
"64493","ZNF730","CSF2RB",0.316677965458187
"64494","ZNF730","CSF3R",0.173088037857034
"64495","ZNF730","CXCL10",0.217360383383188
"64496","ZNF730","CXCL12",0.175161180539882
"64497","ZNF730","CXCL14",0.198347920937452
"64498","ZNF730","CXCL16",0.232082808524155
"64499","ZNF730","CXCL2",0.174503337457919
"64500","ZNF730","CXCL3",0.155550752067374
"64501","ZNF730","CXCL5",0.136598166676829
"64502","ZNF730","CXCL9",0.217360383383188
"64503","ZNF730","IFNA14",0.186784684091091
"64504","ZNF730","IFNAR1",0.306044974365319
"64505","ZNF730","IFNAR2",0.285251310009208
"64506","ZNF730","IFNG",0.231217165862847
"64507","ZNF730","IFNGR1",0.211407243716492
"64508","ZNF730","IFNGR2",0.29461737638858
"64509","ZNF730","IFNL2",0.224168817211057
"64510","ZNF730","IFNLR1",0.234366002070576
"64511","ZNF730","IL10RA",0.197495994785593
"64512","ZNF730","IL10RB",0.312602924402655
"64513","ZNF730","IL10RB-DT",0.314741310009826
"64514","ZNF730","IL11",0.305146627955247
"64515","ZNF730","IL11RA",0.234061754746325
"64516","ZNF730","IL12A",0.182785506918489
"64517","ZNF730","IL12A-AS1",0.221513532520826
"64518","ZNF730","IL12B",0.251232462102439
"64519","ZNF730","IL12RB1",0.11383754274439
"64520","ZNF730","IL12RB2",0.262119373519743
"64521","ZNF730","IL13RA1",0.23522285682426
"64522","ZNF730","IL15",0.225820924525643
"64523","ZNF730","IL15RA",0.273315509280443
"64524","ZNF730","IL17A",0.182482875904557
"64525","ZNF730","IL17B",0.245131354988768
"64526","ZNF730","IL17RB",0.451416294654979
"64527","ZNF730","IL17RC",0.243059670043755
"64528","ZNF730","IL17RD",0.162557374860437
"64529","ZNF730","IL17RE",0.208520081913789
"64530","ZNF730","IL17REL",0.302780709525044
"64531","ZNF730","IL18BP",0.573792861437048
"64532","ZNF730","IL18R1",0.219984676478214
"64533","ZNF730","IL19",0.194751181892774
"64534","ZNF730","IL1R1",0.219984676478214
"64535","ZNF730","IL1R2",0.161654586222668
"64536","ZNF730","IL1RAP",0.334623752206011
"64537","ZNF730","IL1RL1",0.691141128384569
"64538","ZNF730","IL1RN",0.192093702777496
"64539","ZNF730","IL2",0.190401367183713
"64540","ZNF730","IL20",0.249926400562063
"64541","ZNF730","IL20RA",0.213416482368853
"64542","ZNF730","IL21R",0.228798771236652
"64543","ZNF730","IL21R-AS1",0.201176064398497
"64544","ZNF730","IL22",0.229999999552132
"64545","ZNF730","IL23A",0.145864875611535
"64546","ZNF730","IL23R",0.196725707556552
"64547","ZNF730","IL24",0.335275070495053
"64548","ZNF730","IL26",0.221534818117265
"64549","ZNF730","IL27RA",0.167419762977369
"64550","ZNF730","IL2RA",0.244768588675512
"64551","ZNF730","IL2RB",0.220618416304447
"64552","ZNF730","IL31RA",0.255461675501181
"64553","ZNF730","IL32",0.202636227343384
"64554","ZNF730","IL34",0.192803735848898
"64555","ZNF730","IL37",0.179024642778703
"64556","ZNF730","IL3RA",0.191240894324089
"64557","ZNF730","IL4R",0.206707356660205
"64558","ZNF730","IL5RA",0.246799804853097
"64559","ZNF730","IL6R",0.262285327749159
"64560","ZNF730","IL6R-AS1",0.337908468162569
"64561","ZNF730","IL6ST",0.277547030523319
"64562","ZNF730","IL7",0.210444382665298
"64563","ZNF730","IL7R",0.218657089625307
"64564","ZNF730","IL9",0.210256679127415
"64565","ZNF730","IMMP1L",0.239436359600405
"64566","ZNF730","IMMP2L",0.168937861694331
"64567","ZNF730","MMP11",0.199883198003955
"64568","ZNF730","MMP14",0.228719805132411
"64569","ZNF730","MMP15",0.217539409563655
"64570","ZNF730","MMP17",0.191605274450231
"64571","ZNF730","MMP19",0.229999999932407
"64572","ZNF730","MMP2-AS1",0.194401329919112
"64573","ZNF730","MMP23B",0.151013508882752
"64574","ZNF730","MMP24",0.203986315951107
"64575","ZNF730","MMP24OS",0.207064093696251
"64576","ZNF730","MMP25-AS1",0.214354215116182
"64577","ZNF730","MMP28",0.232939069850151
"64578","ZNF730","MMP9",0.205219584885777
"64579","ZNF730","NOTCH1",0.193296537007595
"64580","ZNF730","NOTCH2",0.191930374656869
"64581","ZNF730","NOTCH3",0.272524183980221
"64582","ZNF730","PDGFA",0.19076569791929
"64583","ZNF730","PDGFB",0.195074444165901
"64584","ZNF730","PDGFC",0.218726339136417
"64585","ZNF730","PDGFD",0.192243102715432
"64586","ZNF730","PDGFRA",0.200363863588289
"64587","ZNF730","PDGFRB",0.247573351745447
"64588","ZNF730","TGFA",0.181751294241264
"64589","ZNF730","TGFB1",0.266299508148864
"64590","ZNF730","TGFB2",0.181716838195606
"64591","ZNF730","TGFB2-AS1",0.181716838195606
"64592","ZNF730","TGFB3",0.220896657063394
"64593","ZNF730","TGFBI",0.248899041354101
"64594","ZNF730","TGFBR1",0.189777438519527
"64595","ZNF730","TGFBR2",0.192181700066807
"64596","ZNF730","TGFBR3",0.241125783059104
"64597","ZNF730","TGFBR3L",0.220227145695155
"64598","ZNF730","TGFBRAP1",0.18583730829819
"64599","ZNF730","TNFAIP3",0.179290543793713
"64600","ZNF730","TNFAIP8",0.269924565459729
"64601","ZNF730","TNFAIP8L1",0.140205506685094
"64602","ZNF730","TNFAIP8L3",0.186776093773803
"64603","ZNF730","TNFRSF10A",0.227366290487943
"64604","ZNF730","TNFRSF10B",0.230681268992193
"64605","ZNF730","TNFRSF10C",0.233796772644486
"64606","ZNF730","TNFRSF10D",0.228323202015817
"64607","ZNF730","TNFRSF11A",0.21421163018829
"64608","ZNF730","TNFRSF11B",0.135114428469872
"64609","ZNF730","TNFRSF12A",0.225793772461507
"64610","ZNF730","TNFRSF13B",0.286003471914968
"64611","ZNF730","TNFRSF13C",0.181253633082572
"64612","ZNF730","TNFRSF14",0.221053870455876
"64613","ZNF730","TNFRSF14-AS1",0.236258064810475
"64614","ZNF730","TNFRSF18",0.121752522749738
"64615","ZNF730","TNFRSF19",0.210855835416177
"64616","ZNF730","TNFRSF1A",0.228395347658009
"64617","ZNF730","TNFRSF1B",0.182514332699911
"64618","ZNF730","TNFRSF21",0.190777493691421
"64619","ZNF730","TNFRSF25",0.213222157875045
"64620","ZNF730","TNFRSF8",0.225636136562434
"64621","ZNF730","TNFRSF9",0.302818697237455
"64622","ZNF730","TNFSF10",0.276195645687225
"64623","ZNF730","TNFSF11",0.232752568402458
"64624","ZNF730","TNFSF13B",0.246494721889194
"64625","ZNF730","TNFSF14",0.213763320294169
"64626","ZNF730","TNFSF15",0.227135690624815
"64627","ZNF730","TNFSF4",0.229739381464008
"64628","ZNF730","TNFSF8",0.199466598525901
"64629","ZNF730","TNFSF9",0.189874293681969
"64630","ZNF730","XCL1",0.252687817966663
"64631","ZNF730","XCL2",0.228999208634501
"64632","ZNF774","ADAMTS1",0.229763280347529
"64633","ZNF774","ADAMTS10",0.234261259596305
"64634","ZNF774","ADAMTS12",0.258448241251663
"64635","ZNF774","ADAMTS13",0.318017415747405
"64636","ZNF774","ADAMTS14",0.274518039552559
"64637","ZNF774","ADAMTS15",0.612123336890252
"64638","ZNF774","ADAMTS16",0.306380793200501
"64639","ZNF774","ADAMTS17",0.419314274385218
"64640","ZNF774","ADAMTS18",0.198744753056497
"64641","ZNF774","ADAMTS2",0.324542272843278
"64642","ZNF774","ADAMTS3",0.347884553465482
"64643","ZNF774","ADAMTS4",0.446987208463904
"64644","ZNF774","ADAMTS5",0.251592301798665
"64645","ZNF774","ADAMTS6",0.286264594923191
"64646","ZNF774","ADAMTS7",0.349244929154627
"64647","ZNF774","ADAMTS8",0.694390999587983
"64648","ZNF774","ADAMTS9",0.463266684082169
"64649","ZNF774","ADAMTSL1",0.216541629327625
"64650","ZNF774","ADAMTSL2",0.398361680113637
"64651","ZNF774","ADAMTSL3",0.219274961165083
"64652","ZNF774","ADAMTSL4",0.472199318688613
"64653","ZNF774","ADAMTSL5",0.316086907027148
"64654","ZNF774","CCL1",0.383516153409195
"64655","ZNF774","CCL13",0.383588842391296
"64656","ZNF774","CCL14",0.193190756759326
"64657","ZNF774","CCL16",0.18518293595696
"64658","ZNF774","CCL17",0.231343137433109
"64659","ZNF774","CCL19",0.19964154852266
"64660","ZNF774","CCL2",0.165396498125318
"64661","ZNF774","CCL20",0.297800568126451
"64662","ZNF774","CCL22",0.221442723230601
"64663","ZNF774","CCL23",0.221943557973628
"64664","ZNF774","CCL24",0.140735356507666
"64665","ZNF774","CCL25",0.328476867704659
"64666","ZNF774","CCL26",0.227595394283343
"64667","ZNF774","CCL27",0.294580885993985
"64668","ZNF774","CCL28",0.437815553365964
"64669","ZNF774","CCL3",0.304816498166726
"64670","ZNF774","CCL4",0.246114031150832
"64671","ZNF774","CCL4L2",0.248292841509991
"64672","ZNF774","CCL5",0.249404434959703
"64673","ZNF774","CCL7",0.171981262920105
"64674","ZNF774","CSF1",0.665722859298382
"64675","ZNF774","CSF1R",0.410112371001023
"64676","ZNF774","CSF2",0.322709365302118
"64677","ZNF774","CSF2RA",0.31861546850404
"64678","ZNF774","CSF2RB",0.410623989610818
"64679","ZNF774","CSF3",0.221016690245911
"64680","ZNF774","CSF3R",0.264152352595347
"64681","ZNF774","CXCL1",0.652869667765534
"64682","ZNF774","CXCL10",0.415528019869138
"64683","ZNF774","CXCL11",0.272206113891012
"64684","ZNF774","CXCL12",0.295591191941332
"64685","ZNF774","CXCL14",0.204633729791074
"64686","ZNF774","CXCL16",0.324119182854566
"64687","ZNF774","CXCL2",0.561085341239817
"64688","ZNF774","CXCL3",0.459212062444635
"64689","ZNF774","CXCL5",0.432189619831794
"64690","ZNF774","CXCL6",0.501631408990135
"64691","ZNF774","CXCL8",0.494726154855556
"64692","ZNF774","CXCL9",0.383862362232566
"64693","ZNF774","IFNA2",0.285626005746909
"64694","ZNF774","IFNAR1",0.831324865379719
"64695","ZNF774","IFNAR2",0.795083051347899
"64696","ZNF774","IFNB1",0.199981863855263
"64697","ZNF774","IFNE",0.285626005746909
"64698","ZNF774","IFNG",0.26478770268129
"64699","ZNF774","IFNG-AS1",0.310593482199145
"64700","ZNF774","IFNGR1",0.561515949111469
"64701","ZNF774","IFNGR2",0.660692479089802
"64702","ZNF774","IFNL2",0.320630160254016
"64703","ZNF774","IFNL3",0.273613665825942
"64704","ZNF774","IFNLR1",0.420479329774502
"64705","ZNF774","IFNW1",0.25980759523007
"64706","ZNF774","IL10",0.20186360414697
"64707","ZNF774","IL10RA",0.525606164956589
"64708","ZNF774","IL10RB",0.765056520547071
"64709","ZNF774","IL10RB-DT",0.777278229763917
"64710","ZNF774","IL11",0.529529270600867
"64711","ZNF774","IL11RA",0.917107780708525
"64712","ZNF774","IL12A",0.225217766281919
"64713","ZNF774","IL12A-AS1",0.298211505740407
"64714","ZNF774","IL12B",0.239954806507724
"64715","ZNF774","IL12RB1",0.298722229999063
"64716","ZNF774","IL12RB2",0.345510406317046
"64717","ZNF774","IL13",0.247262248292386
"64718","ZNF774","IL13RA1",0.402998656180005
"64719","ZNF774","IL13RA2",0.568459766302976
"64720","ZNF774","IL15",0.686512491478077
"64721","ZNF774","IL15RA",0.399920481797969
"64722","ZNF774","IL16",0.261224269296533
"64723","ZNF774","IL17A",0.236639852941663
"64724","ZNF774","IL17B",0.24827186760171
"64725","ZNF774","IL17C",0.391345080155871
"64726","ZNF774","IL17D",0.276048970493754
"64727","ZNF774","IL17RA",0.306527656319491
"64728","ZNF774","IL17RB",0.502141055402718
"64729","ZNF774","IL17RC",0.35708578098069
"64730","ZNF774","IL17RD",0.465655247734484
"64731","ZNF774","IL17RE",0.26279890619133
"64732","ZNF774","IL17REL",0.335449051076484
"64733","ZNF774","IL18",0.26856141464607
"64734","ZNF774","IL18BP",0.289523789318997
"64735","ZNF774","IL18R1",0.342019289466079
"64736","ZNF774","IL18RAP",0.203501951780863
"64737","ZNF774","IL19",0.410399478003085
"64738","ZNF774","IL1A",0.156724477526083
"64739","ZNF774","IL1B",0.224876321563502
"64740","ZNF774","IL1R1",0.391352324872489
"64741","ZNF774","IL1R2",0.484333214693667
"64742","ZNF774","IL1RAP",0.280760464466791
"64743","ZNF774","IL1RAPL1",0.191342861595031
"64744","ZNF774","IL1RL1",0.178814702348901
"64745","ZNF774","IL1RL2",0.396761033607392
"64746","ZNF774","IL1RN",0.247408676678604
"64747","ZNF774","IL2",0.311645651787594
"64748","ZNF774","IL20",0.306967367328288
"64749","ZNF774","IL20RA",0.476306803705197
"64750","ZNF774","IL20RB",0.234160480120339
"64751","ZNF774","IL20RB-AS1",0.228214878769836
"64752","ZNF774","IL21-AS1",0.222052135587535
"64753","ZNF774","IL21R",0.570507828620498
"64754","ZNF774","IL21R-AS1",0.23986291040609
"64755","ZNF774","IL22RA1",0.209437036538728
"64756","ZNF774","IL23A",0.590307314852051
"64757","ZNF774","IL23R",0.404778151145054
"64758","ZNF774","IL24",0.186350825495972
"64759","ZNF774","IL25",0.241302498357902
"64760","ZNF774","IL26",0.218124707393432
"64761","ZNF774","IL27",0.252984745526428
"64762","ZNF774","IL27RA",0.627099873946356
"64763","ZNF774","IL2RA",0.243144202284305
"64764","ZNF774","IL2RB",0.389164892720414
"64765","ZNF774","IL2RG",0.299206579983585
"64766","ZNF774","IL31",0.150590463813128
"64767","ZNF774","IL31RA",0.27461161978685
"64768","ZNF774","IL32",0.37085908454921
"64769","ZNF774","IL33",0.204690665076482
"64770","ZNF774","IL34",0.324590709727949
"64771","ZNF774","IL36A",0.190776021652182
"64772","ZNF774","IL36G",0.837328550924778
"64773","ZNF774","IL3RA",0.375214584999557
"64774","ZNF774","IL4",0.201295296761683
"64775","ZNF774","IL4I1",0.275087388564753
"64776","ZNF774","IL4R",0.324791563357242
"64777","ZNF774","IL5",0.237375839677038
"64778","ZNF774","IL5RA",0.341401159951062
"64779","ZNF774","IL6",0.290962375089364
"64780","ZNF774","IL6R",0.540991432241496
"64781","ZNF774","IL6R-AS1",0.245205330857273
"64782","ZNF774","IL6ST",0.375486748233174
"64783","ZNF774","IL7",0.248010122894837
"64784","ZNF774","IL7R",0.300803125646314
"64785","ZNF774","IL9",0.149113178505654
"64786","ZNF774","IL9R",0.155029251037825
"64787","ZNF774","IMMP1L",0.226228224660181
"64788","ZNF774","IMMP2L",0.308309870346605
"64789","ZNF774","MMP11",0.296010071308372
"64790","ZNF774","MMP14",0.416135799195329
"64791","ZNF774","MMP15",0.628058653665301
"64792","ZNF774","MMP16",0.185315736313463
"64793","ZNF774","MMP17",0.290394426793831
"64794","ZNF774","MMP19",0.774751999758623
"64795","ZNF774","MMP2",0.174899289284213
"64796","ZNF774","MMP2-AS1",0.225299550715758
"64797","ZNF774","MMP20",0.0828126724972608
"64798","ZNF774","MMP21",0.121577806531772
"64799","ZNF774","MMP23B",0.271825356466461
"64800","ZNF774","MMP24",0.305326246785828
"64801","ZNF774","MMP24OS",0.265534940348404
"64802","ZNF774","MMP25",0.419869735345151
"64803","ZNF774","MMP25-AS1",0.467568787284975
"64804","ZNF774","MMP27",0.16962721181987
"64805","ZNF774","MMP28",0.29540369186314
"64806","ZNF774","MMP7",0.271052142562699
"64807","ZNF774","MMP8",0.185145728028263
"64808","ZNF774","MMP9",0.550285985541965
"64809","ZNF774","NOTCH1",0.478130104726111
"64810","ZNF774","NOTCH2",0.300933882148111
"64811","ZNF774","NOTCH3",0.860351597701619
"64812","ZNF774","NOTCH4",0.241943813147474
"64813","ZNF774","PDGFA",0.349205913224499
"64814","ZNF774","PDGFB",0.340418716172248
"64815","ZNF774","PDGFC",0.257708670201953
"64816","ZNF774","PDGFD",0.237464853056255
"64817","ZNF774","PDGFRA",0.404301876631193
"64818","ZNF774","PDGFRB",0.280638936564501
"64819","ZNF774","PDGFRL",0.257313321810656
"64820","ZNF774","TGFA",0.476800385466593
